url, instructions
https://www.recipetineats.com/greek-lemon-rice/, Heat oil over medium heat in large saucepan or small pot. Add garlic and onion. Cook for 5 minutes or until translucent and sweet. Add rice and stir until rice turns mostly translucent. Add broth and water. Place lid on; bring to simmer then turn heat down to low. Cook for 12 minutes or until water is evaporated. Remove from from stove and rest for 10 minutes (keep the lid on). Remove lid. stir through lemon zest; lemon juice; herbs and salt and pepper to taste. Lovey served warm or at room temperature.
https://www.recipetineats.com/balsamic-pork-chops/, Sprinkle both sides of pork with salt and pepper. Heat 1 tbsp oil in a large skillet over medium high heat. Cook the first side for 4 minutes until it has a lovely dark gold crust; then turn and cook the other side for 3 minutes. (Note 3) Transfer to a plate; cover loosely with foil. Add 1 tbsp oil to the skillet; still on medium high. Add garlic and onion; cook until translucent – around 3 minutes. Add balsamic vinegar and brown sugar. Stir until the sugar is melted. When it comes to a simmer; adjust the heat so it is bubbling gently; not rapidly. Simmer for ~5 to 8 minutes or until it reduces by almost half and is a THIN syrup. Then add the pork back into the skillet; including all the juices on the plate. Simmer; turning pork to reheat; for 2 minutes or until the the sauce becomes syrupy (to your taste) and pork is reheated. (Note 4) Serve; garnished with crumbled goats cheese if desired.
https://www.recipetineats.com/crispy-oven-baked-chicken-wings-honey-garlic-sauce/, If you are organised enough; uncover the chicken wings and leave them in the fridge for a few hours to dry out. Otherwise; use a paper towel to pat the wings dry. Adjust oven racks to upper-middle and lower-middle positions. Preheat oven to 250F/120C (all oven types – standard/convection/fan). Line a baking tray with foil; then place a rack (like a cooling rack) on the foil. Spray the rack with oil spray. Place wings in a large bowl or in a ziplock bag. Add the baking powder and salt; then toss to coat evenly. Place the wings on the baking tray in a single layer with the skin side up. They should just fit snugly. They will shrink when they cook because the fat renders out so don’t worry if they look too snug. Place wings on the lower middle oven rack and bake for 30 minutes. Move wings up to the upper middle rack and increase the oven temperature to 425F/220C. Bake for 40 – 50 minutes; rotating the tray halfway through. Remove baking tray from the oven and let it stand for 5 minutes. Toss wings in sauce of choice or serve it on the side to dip / drizzle on the wings; then serve.
https://www.recipetineats.com/jalapeno-popper-dip/, Preheat oven to 180C/350F. Cut the top off the bread; use a small knife to cut a ring and pull out the bread to form a bowl (leaving a 1cm / 1/2" border/crust). Place bread on foil. Mix together cream cheese; mayonnaise and sour cream. Add remaining Dip ingredients; mix combine. Pour into bread bowl. Mix together butter and panko. Sprinkle over top of dip. Wrap bread in foil. Bake for 30 minutes; then roll foil edges down and bake for a further 10 to 15 minutes until the panko is golden; the dip is bubbling and the bread is golden (insert knife into centre to ensure it is hot). (Note 1) Serve with corn chips and the bread pulled out of the bread bowl (cut into chunks. Toasting is optional)
https://www.recipetineats.com/sun-dried-tomato-spinach-cheese-stuffed-chicken-breast/, Preheat oven to 180C/350F. Whisk together the Italian Dressing ingredients in a bowl. It will be thicker than salad dressing. Cut a pocket into each chicken breast; taking care not to cut all the way though. Coat the chicken (inside and out) with the Italian Dressing. Place chicken on work surface. Stuff with sun dried tomato; top with cheese then finish with spinach leaves. Just stuff in as much as you can. Seal with toothpicks (just stick them in on the diagonal – see photo in post). Heat oil in an ovenproof skillet over high heat. Add chicken and cook for 1 1/2 minutes on each side; or until golden. Transfer to oven and cook for 15 minutes; or until cheese is melted and bubbly and chicken is cooked through. Rest for 3 minutes before serving; drizzled with the juices in the skillet.
https://www.recipetineats.com/moist-chocolate-chip-muffin/, Preheat oven to 200C/390F (all ovens) (Note 6). Line a 12 hole muffin tin with paper patties. Whisk flour; baking powder; baking soda; sugar and salt in a bowl. Stir through chocolate chips. In a separate bowl; whisk buttermilk; melted butter; oil; eggs and vanilla. Make a well in the flour bowl; pour in egg mixture. Mix until just combine – try not to stir more than 8 times. Some flour lumps in the batter is fine. Divide batter between paper cases. Top with remaining 1/4 cup chocolate chips. Bake for 5 minutes; then turn down to 180C/350F (fan forced/convection) and bake for a further 15 minutes; or until a skewer inserted into the muffin comes out clean. Remove muffins from the muffin tin immediately onto a cooling rack. Serve warm or at room temperature (warm is extra yum!)
https://www.recipetineats.com/hawaiian-chicken-salad/, Mix together Marinade ingredients; marinate chicken for minimum 3 hours; preferably overnight. Shake Dressing ingredients together in a jar; set aside for at least 15 minutes. Heat oil in a non stick skillet over high heat (or BBQ). Add chicken and cook each side for 3 minutes or until golden. Remove and cover loosely with foil for 5 minutes; then slice thickly. Sear 1/2 cup pineapple pieces and corn in the skillet until golden. Pile salad ingredients on a platter and top with sliced chicken. Drizzle over Dressing. Serve and pretend you're in Hawaii!
https://www.recipetineats.com/pork-tenderloin-with-creamy-marsala-sauce/, Preheat oven to 200C/390F. Sprinkle pork with salt and pepper. Heat oil in an ovenproof skillet over high heat. Sear on all sides until nicely browned. Place in the oven for 15 minutes for the faintest blush of pink (pictured) or 18 to 20 minutes for no pink. See Note 4 for internal cook temperatures. Remove pork from skillet onto a plate; cover with foil and set aside in a warm place while you make the sauce. Melt 1 tbsp butter in the same skillet over high heat. Cook mushrooms until browned; then remove. Reduce heat to medium high; melt 1 tbsp butter;. Add onion and garlic; cook for 2 minutes or until onion is softened. Add flour and mix. Add marsala; cook until mostly evaporated (about 1 minute). Add tarragon and chicken broth; whisk until dissolved. Bring to simmer and cook until the liquid reduces by half - 3 to 5 minutes. Add cream and mix; then return the mushrooms and pork into the skillet as well as juices pooled on the plate. Simmer for 1 - 2 minutes until the sauce thickens into a thin gravy consistency (it will thicken more as you serve). Transfer to serving platter with the gravy on the side or poured over the top. Serve with mashed potatoes of course!! (Here is my Make Ahead Mashed Potatoes recipe)
https://www.recipetineats.com/asian-marinated-chicken/, Mix Marinade ingredients together. Add chicken and mix to coat. Marinade in the fridge for a minimum of 1 hour or up to overnight. Heat oil in a large non stick skillet or BBQ over medium high heat. (See notes for other cooking methods) Add chicken and cook until each side is dark golden brown and chicken is cooked through (about 3 minutes each side). Transfer to plate; cover loosely with foil and rest for 3 minutes. Garnish with chillies; shallots and sesame seeds if desired. Serve with white rice and slices of cucumber.
https://www.recipetineats.com/red-velvet-cake/, Preheat oven to 180C/350F (all oven types). Butter 2 x 21cm / 8″ round cake pans (sides and base) and dust with cocoa powder. Sift the Dry Ingredients and whisk to combine in a bowl. Place butter and sugar in a bowl and beat with electric beater or in stand mixer until smooth and well combined (use paddle attachment if using stand mixer). Add eggs; one at a time; beating in between to combine. At first it will look curdle – keep beating until it’s smooth. Add vegetable oil; vinegar; vanilla; buttermilk and red food colouring. Beat until combined and smooth (Note 5). Add Dry Ingredients. Beat until just combined – some small lumps is ok; that’s better than over mixing. Divide batter between cake pans. Bake for 25 – 30 minutes on the same shelf; or until a toothpick inserted into the centre comes out clean. (Note 6) Rest for 10 minutes in the pan then turn out onto a cooling rack and allow to cool. Beat together cream cheese; butter and vanilla for 3 minutes (this makes it really smooth and changes from yellow to almost white). Add icing sugar and beat for 2 minutes or until frosting is light and fluffy to your taste. If your frosting seems too runny (depends on quality of cream cheese/ if the cream cheese was too soft); just add more icing sugar. Cut the top off the cake using a serrated knife (to make the layers neat). Spread one cake with 1 1/2 cups of frosting. Top with the other cake. Spread top and sides with remaining frosting. Optional: Crumble offcuts and use to decorate the top rim and base of the cake.
https://www.recipetineats.com/oven-fried-parmesan-baked-chicken-tenders/, Preheat oven to 200C/390F. Spread panko breadcrumbs on a baking tray. Spray lightly with oil. Bake for 3 to 5 minutes or until LIGHT golden. Scrape into a bowl. Add parmesan and mix. In a separate bowl; whisk together Batter ingredients with a fork. Add chicken and mix to coat. Optional: Place a rack on the baking tray (Note 3) Pick up chicken with left hand and place in breadcrumbs. Use right hand to sprinkle with breadcrumbs; press to adhere. Use right hand to transfer to baking tray. Repeat with remaining chicken. Spray lightly with oil. Bake for 15 minutes for small tenders; 18 minutes for large ones. No longer than 20 minutes; otherwise they will begin to lose juiciness. Serve immediately with Ranch or Honey Mustard Dip if desired (Note 4).
https://www.recipetineats.com/seafood-spaghetti-marinara/, Bring a large pot of salted water to boil. Cook pasta according to packet directions; but reduce the cooking time by 1 minute (because the pasta will finish cooking in the sauce). RESERVE 1 mug of pasta water; then drain the pasta. Separate the seafood mix based on cook time. Longest cook time: fish and medium / large prawns; medium cook time: small prawns; shortest cook time: calamari. Heat 1 1/2 tbsp oil in a large skillet over high heat. Add fish and large prawns first; cook for 30 seconds. Add small prawns; cook for 30 seconds. Add calamari; cook for 1 minute. Immediately transfer everything to a bowl. Reduce heat to medium high. Heat remaining 1 tbsp oil; then add garlic and onion. Cook for 3 minutes until onion is translucent. Add wine and bring to simmer; scraping the bottom of the skillet to mix the brown bits into the liquid. Simmer for 1 minute or until alcohol smell has evaporated. Add tomato passata; sugar; salt & pepper. Low heat to medium high; bring to simmer and cook for 2 minutes. Adjust salt and pepper to taste. Add pasta; seafood; around 1/2 cup of reserved pasta cooking water into the sauce. Toss gently and cook for 1 to 2 minutes or until the sauce has thickened and coats the pasta. Serve; garnished with fresh parsley. (See Note 4 re: parmesan cheese)
https://www.recipetineats.com/italian-baked-chicken-potatoes-cherry-tomatoes/, Preheat oven to 350F/180C. Mix together Italian Dressing ingredients. Boil or microwave the potatoes until slightly undercooked - about 5 minutes boiling / 5 minutes on high in a steamer in the microwave. Use a fork to rough the potatoes up a bit - this allows the potatoes to absorb more of the dressing flavour - and sprinkle with a pinch of salt and pepper. Meanwhile; season the chicken on both sides with salt and pepper. Heat 1/2 tbsp olive oil in large oven proof skillet over high heat. Add chicken and brown well on both sides - around 5 minutes each side. Remove skillet from heat; and pour off the excess fat. Place potatoes around the chicken and pour over the crushed tomatoes. Season with a pinch of salt and pepper and drizzle the Italian Dressing all over. Place cherry tomatoes on top and bake for 25 - 30 minutes or until chicken is cooked through. Remove from oven and sprinkle on cheese; then bake for a further 5 minutes until the cheese is melted and golden. Let stand for 5 to 10 minutes before serving. Garnish with basil leaves if you wish.
https://www.recipetineats.com/hawaiian-pineapple-coconut-chicken-skewers/, Combine Marinade ingredients in a bowl. Remove 1/2 cup of Marinade (for basting) and set aside in fridge. Add chicken; cover and marinate in the fridge for at least 3 hours; preferably overnight. But even 20 minutes is enough - compensate with extra basting. Drain and discard marinade. Thread chicken onto skewers. Heat oil in a large skillet or on outdoor BBQ over medium high heat. Cook skewers; turning to cook all sides; and basting generously with reserved Marinade. (Note 1) Serve with Coconut Lime Rice.
https://www.recipetineats.com/coconut-lime-cilantro-coriander-rice/, Place Rice ingredients in a medium saucepan over medium heat with the lid on. Bring to simmer then turn down to medium low. Cook for 15 to 18 minutes; or until liquid has been absorbed. Remove from heat; leaving the lid on; and rest for 10 minutes. Fluff rice with a fork then stir through coriander/cilantro and lime juice. Adjust lime juice to taste.
https://www.recipetineats.com/spicy-korean-pork-stir-fry/, Cut pork into thin slices. If using pork shoulder; as I did; halve it lengthwise to form two long pieces; then slice the pieces. See photo below. Combine Marinade ingredients in a bowl. Add pork. Marinate for 30 minutes; or overnight. To cook; heat oil in a large non stick skillet (Note 4) over high heat. Add garlic and onion; cook for 2 minutes until translucent. Add pork and cook for 5 minutes or until dark golden and caramelised; and just cooked through. Serve immediately with rice – or for a low carb; low cal option; try Cauliflower Rice! Garnish with sliced shallots and sesame seeds.
https://www.recipetineats.com/chinese-fried-rice-with-shrimp-prawns/, Mix together Sauce ingredients; set aside. Heat 1 tbsp oil in a wok (or heavy based skillet/fry pan) over medium heat. Add eggs and cook until scrambled; then remove onto plate. Increase heat to high and add bacon. Cook until golden; then remove onto plate with egg - about 2 minutes. Drain off excess bacon fat. Add remaining 2 tbsp oil; garlic and ginger. (Note 5) Return wok to stove on high heat. Stir fry as it comes up to heat; don’t let it burn. When garlic starts to sizzle; add onion and stir fry for 2 minutes until golden. Add Chinese wine and sugar and let it simmer rapidly; stirring; for 20 seconds; until mostly evaporated. Add prawns/shrimp and stir fry for 1 minute to heat through (if pre-cooked; cook longer to cook if raw). Add rice; Sauce; eggs; bacon and all but 2 tbsp of shallots/scallions. Stir fry for 2 minutes until rice is hot - around 2 minutes. Transfer to serving plate; sprinkle with remaining scallions and serve.
https://www.recipetineats.com/5-ingredient-sticky-stove-top-balsamic-drumsticks/, Combine all ingredients (including Extra Flavourings; if using) in a large skillet/fry pan or pot (Note 3) over medium high heat. The chicken should be in a single layer. Bring to boil; turn chicken; then turn down to medium so it simmers energetically but not rapidly. DO NOT cover the pan with a lid. Cook for 20 minutes; turning the chicken at 10 minutes. At 20 minutes; the chicken should be cooked. Move the chicken to the side of the skillet; propping and stacking them up on the edges of the skillet to clear the surface of the liquid as much as possible so it can reduce. Simmer for 5 minutes or until the liquid thickens (consistency of thick pouring cream) and coats the chicken. Keep an eye on the sauce; once it starts to thicken it will reduce quickly; don’t let it go too far. Roll the chicken in the glaze. Remove the skillet from the stove and stand for 5 minutes – the sauce will thicken slightly more. Roll the chicken in the glaze again; then serve; garnished with parsley or scallions if desired. (Note 4) Serve; garnished with scallions/shallots if using.
https://www.recipetineats.com/chorizo-kale-risotto/, Whisk together Stock ingredients in a small saucepan over medium low heat. Once heated; turn down to low and keep warm. (Note 4) Heat oil in a pot or large skillet over high heat. Add chorizo and cook until golden brown. Remove into a bowl and set aside. There should be some red oil in the skillet from the chorizo. If not; add a bit of oil. Turn heat down to medium. Cook onion and garlic for 5 minutes until translucent. Add rice and stir to coat grains in oil until translucent. Add wine; turn up the heat to medium high and simmer; stirring; until most of the wine has evaporated. Turn heat down to medium low and add 1 cup of stock. Stir leisurely until mostly absorbed into the rice; then add another cup of stock. Continue 1 cup at a time until the risotto is just cooked - squeeze a grain; it should still be firm but cooked through - about 15 minutes. Make the risotto as saucy (or not) as you want - liquid will absorb in the next step so lean towards saucier than what you want. When the risotto is done (Note 5); remove it from the stove. Add butter (the more the better!) and stir energetically - this will activate the starch and make it creamy. Stir chorizo in then partially stir kale through the risotto. Plonk the lid on and let it rest for 3 minutes (kale will wilt in this step). Adjust salt and pepper to taste. Serve immediately! (Note 6)
https://www.recipetineats.com/mexican-grilled-chicken-tacos/, Place Marinade ingredients in a ziplock bag. Add chicken; massage to coat then refrigerate to marinate for at least 3 hours; preferably overnight. Remove chicken from Marinade; discard Marinade. Heat oil in a skillet over medium high heat (or even better; do this on the BBQ on medium high). Cook chicken for 4 minutes on each side; until dark golden brown. Remove chicken onto plate; cover loosely with foil and rest for 3 minutes. Cut into strips and use for tacos. (See Note 5 for more serving options)
https://www.recipetineats.com/brown-sugar-broiled-salmon/, Preheat broiler/griller on high. Place the oven shelf 6"/15cm from the heat source. Spray a baking tray with oil (I use olive oil; any is fine). Pile asparagus; broccolini and cherry tomatoes on the baking tray. Drizzle with olive oil and sprinkle with salt and pepper. Toss with hands then spread out on the tray; mostly on one layer. Wedge salmon pieces on the tray between the vegetables. Sprinkle with salt and pepper. Mix Glaze ingredients together. Slather on the salmon - tops and sides. Grill/broil for 8 minutes - don't flip. The salmon should be caramelised and the inside should be blushing pink. Rest for 2 minutes then serve with crusty bread rolls.
https://www.recipetineats.com/italian-meatball-soup/, Place the bread and onion in a large bowl. Mix to combine so the onion juice soaks the bread. Add all the remaining Meatball ingredients. Use you hands to mix well. Roll a slightly heaped tablespoon of mixture into a ball. Repeat with remaining mixture. Should make around 24. (Note 6) Refrigerate meatballs for 30 minutes (Note 7) Heat 1 1/2 tbsp olive oil in a large pot over medium high heat. Add the meatballs in a single layer and brown all over (still raw inside) – I do this in 2 batches. Remove meatballs onto a plate and set aside. If the pot is looking dry; add a touch more olive oil. Add onion and garlic and cook for 2 minutes. Add chicken broth; bring to simmer and scrape the bottom of the pot to mix the brown bits into the liquid. Add remaining Soup ingredients except spaghetti. Bring to simmer; turn heat down to medium and cook for 5 minutes; stirring occasionally; scraping the bottom of the pot. Take the lid off and add spaghetti. Use tongs to push it all under the liquid as it starts to soften. Once the spaghetti is submerged; add the meatballs. Cook for around 12 minutes; or until spaghetti is just cooked but still firm (al dente). Remove from stove. If using cheese; sprinkle on the surface of the soup after you take it off the stove; put the lid back on and let the heat melt the cheese (~2 minutes). Ladle soup; spaghetti and meatballs into bowls. Garnish with basil leaves and serve with Parmigiano-Reggiano; if using.
https://www.recipetineats.com/bill-grangers-corn-fritters-avocado-salsa/, Turn on the oven to very low – just to keep the fritters warm. Place 2 cups of the corn kernels and the onion; eggs; coriander; salt and pepper in a bowl and whizz with a stick blender until most of the corn is pureed (but still lumpy; not completely smooth). You can also do this step in a blender or food processor. Stir through remaining corn; flour and baking powder until just combined. Heat 1 tablespoon of the oil in a skillet/fry pan over a medium high heat. When the oil is hot; drop 2 heaped tablespoons of mixture per fritter into the pan and cook in batches for 1 1/2 minutes each side; or until golden. Transfer to a baking tray and keep warm in the oven while you are making the rest of the fritters. To serve; stack 3 corn fritters on each plate and top with avocado salsa and extra cilantro/coriander leaves if desired. Combine all ingredients; toss very gently.
https://www.recipetineats.com/honey-lemon-chicken/, Slice each chicken breast horizontally to form 4 steaks in total. OPTIONAL (for more even cooking): Pound to even thickness about 1cm/ 2/5" thick. Sprinkle each side generously with salt and pepper. Place flour in shallow dish. Coat the chicken in the flour; shaking off excess.  Mix 1 tsp of the flour (reserved from step 3) with the water. Set aside. Place butter and oil in a skillet over medium high heat until butter is melted and hot. Add chicken and cook for 2 minutes or until golden brown. Turn and cook the other side until golden brown; then transfer onto a plate to rest. Add garlic into the skillet and stir for 20 seconds or until golden. Add chicken broth / stock and bring to simmer. Use a spatula to scrape the brown bits from the bottom of the pan into the liquid. Add honey; lemon juice; soy sauce and flour/water mixture (from step 4) into the skillet. Mix and bring to simmer for 2 to 3 minutes until thickened into a syrup. Add salt and pepper to taste. To serve; pour Sauce over the chicken and garnish with parsley and lemon slices if using. Alternatively; return the chicken to the pan for 30 seconds (to reheat); turning to coat in the sauce.
https://www.recipetineats.com/easy-classic-baked-cheesecake/, Preheat oven to 160°C/320°F (140°C fan). Prepare pan – Get a 20cm/8" springform cake tin. Turn the base UPSIDE DOWN (Note 4); butter lightly and place a square piece of parchment/baking paper on the base. Then clip into the springform pan – excess paper will stick out; see photos in post and video. Butter and line the side of the pan. Blitz – Break up biscuits roughly by hand and place in a food processor. Blitz until fine crumbs (Note 5). Add butter; briefly blitz until dispersed and it resembles wet sand. Press into pan – Pour into the prepared cake tin. Use a spatula to roughly spread it out over the base and up the walls. Use something with a flat base and vertical edges (I used a measuring cup) to press the crumbs up the wall almost to the top of the sides; and flatten the base. Beat cream cheese – Use a mixer or beater to beat the cream cheese until smooth – about 30 seconds on medium high;. Finish batter – Add flour; beat until just combined (10 sec). Add vanilla; sour cream; sugar and lemon zest. Beat until just combined (10 – 15 sec). Add eggs one at a time; beat in between until just combined (10 sec each). Don't over beat; we don't want to aerate the batter. Bake – Pour into prepared crust. Bake for 55 minutes. The top should be a very light golden brown; not cracked; and near perfectly flat. It should jiggle slightly when you gently shake the pan. Cool in the oven with the door open 20 cm / 8" (Note 6); then refrigerate for 4 hours+ in the pan. Remove springform pan sides. Use overhang paper to slide cheesecake off the cake pan. Then slide the cheesecake off the paper. Serve – Top with berries and dust with icing sugar!
https://www.recipetineats.com/greek-slow-roasted-leg-of-lamb/, Preheat oven to 240°C/465°F (220°C fan). (Note 2) Use a small knife to make around 25 incisions all over the lamb; with most on the top. Cut around 6 cloves into slivers and stuff them into the incisions. Sprinkle the lamb generously all over with salt; pepper; paprika and garlic powder. Drizzle with olive oil and rub all over the lamb. Place the lamb in a roasting pan and roast for 30 minutes or until it has a nice brown crust. Remove from the oven. Turn the oven down to 180°C/350°F (160°C fan). Turn the lamb upside down. Pour / place all the remaining ingredients in the pan around the lamb (including remaining garlic cloves). Fill the roasting pan with hot water so it comes up about 1/4 - 1/3 of the way up the height of the lamb. Cover with lid or with baking/parchment paper then 2 layers of foil. Bake for 3.5 hours. (Note 3) Top up water if it dries out (e.g. Might happen if your lid is loose) Remove the roast from the oven and remove the lid/foil. Turn the lamb over so it is the right side up. Cover again and roast for a further 2 1/2 hours; or until you can pull meat apart with forks. Remove cover and roast for a further 20 - 30 minutes (to brown). (Note 3) Remove from the oven and transfer lamb to serving platter. Cover loosely with foil and rest for 30 - 40 minutes. Strain liquid into a clear jug. The fat will rise to the top. Scoop/pour most of it off - I get 3/4 - 1 cup. There should be 2 - 3 cups of Sauce left. Adjust salt; pepper and lemon to taste. Serve lamb with the Sauce on the side and Truly Crunchy Roast Potatoes (heat oil while lamb is in the oven; then cook potatoes when the lamb is resting).
https://www.recipetineats.com/mexican-shredded-chicken/, Slow Cooker: Place Chicken & Sauce ingredients in the slow cooker and cook for 4 hours on low. The chicken is ready when it can be shredded easily with 2 forks but it should NOT be mushy (i.e. overcooked). Pressure cooker: 35 minutes on high. Stove: Place Chicken & Sauce ingredients in a medium saucepan and add 1 cup water. Simmer covered on medium low for 40 – 50 minutes; turning chicken occasionally; until chicken can be shredded with 2 forks. Remove chicken and shred. Set aside. Add lime juice (to taste) and 1 tbsp olive oil to the sauce. Use a stick blender (or transfer to blender) to puree the sauce. Adjust salt and pepper to taste. You should have about 2 cups of sauce. Heat 1 tbsp oil in a large skillet over high heat. Add 1/3 to 1/2 the chicken and fry until dark golden brown on one side; flip and cook the other side very briefly (don’t brown); then remove. Use 1 tbsp oil for each batch you fry. Toss chicken in the sauce OR serve it on the side. Use for tacos (guacamole and Pico de Gallo; enchiladas; burritos; on green Mexican rice; quesadillas; sliders; on tostadas.
https://www.recipetineats.com/parmesan-shortbread-biscuit-3-ingredients/, Process the butter; flour and parmesan in a food processor until a wet crumbly dough; OR Alternative method: Place the flour and butter into a bowl and use your fingers to rub the butter into the flour until a crumble dough forms. Then add the parmesan cheese and use your fingers to rub it into the mixture. If you are making rosemary biscuits; add the rosemary at the same time as the parmesan cheese. Lightly flour a surface and turn the dough out onto it. Knead to bring together; then shape into two logs with a diameter of around 3 cm / 1.2" and about 15cm/6" in length. Wrap with cling wrap and refrigerate for 1 hour or until firm. (Note 2) Preheat oven to 180°C/350F. Line 1 large baking tray or 2 ordinary baking trays with baking paper (parchment paper). Remove the log from the fridge and use a sharp knife to cut the log into 7mm/ 1/3" thick rounds. Place the biscuits onto the baking tray at least 2cm / 1" apart. Bake biscuits for 12 minutes or until light golden. Stand on trays for 5 minutes then transfer to a wire rack to cool.
https://www.recipetineats.com/creamy-salmon-risoni-orzo-15-minute-meal/, Melt butter in a deep skillet or pot over medium high heat. Add onion and garlic; cook for 2 minutes until translucent. Add flour and cook for 1 minute. Switch to a whisk and add half the milk. Whisk to dissolve the pasty onion mixture into the milk (about 20 seconds). Then add remaining milk; chicken broth; risoni and peas. Bring to simmer then turn heat down to medium so it bubbles gently. Cook for 5 minutes - stir occasionally for the first half then more frequently during the second half. At 5 minutes; take it off the stove - it will still be quite saucy (see video) but will reduce in the next steps and while serving. Stir through parmesan cheese; salt and pepper to taste. Then gently stir through salmon. Serve immediately; sprinkled with parsley leaves if desired.
https://www.recipetineats.com/fish-with-spicy-salsa/, Combine the Spicy Salsa ingredients except basil in a bowl. Set aside for 20 minutes to sweat so juices seep and the tomatoes soften. Season eggplant and fish generously with salt and pepper. Then dust fish with flour; shaking off excess. Heat 1/2 tbsp oil in a non stick skillet over high heat. Add the eggplant and cook each side until charred and softened - about 2 minutes first side; 1 1/2 minutes second side. Remove onto a plate. Heat remaining oil. Add fish and cook until light golden on both sides; pressing down with an egg flip to brown it evenly. Tear basil leaves with your hands and toss through the salsa. To serve; place 3 eggplants on each plate; top with a piece of fish and spoon over the salsa + juices. Serve with toasted sourdough on the side.
https://www.recipetineats.com/chicken-salad-with-avocado-dressing/, Avocado Dressing: Place the ingredients in a small food processor and whizz until smooth. Use MILK to adjust consistency; and adjust salt to taste. (Note 1) Spice Rub: Combine ingredients and scatter on a plate. Chicken: Slice into 4 - 5 thin steaks on the diagonal; then coat both sides with Spice Rub. Cook Chicken: Heat oil in a large skillet over high heat. Add chicken and cook both sides until dark brown. Remove onto a plate and cover loosely with foil. Rest for 5 minutes then slice thickly. Pile the Salad ingredients onto a serving platter then place the chicken on the side. Serve with Avocado Dressing.
https://www.recipetineats.com/beef-fajitas/, Place the Marinated Beef ingredients in a ziplock bag; massage to coat then refrigerate for 2 hour to overnight. Remove beef from marinade 30 minutes prior to cooking (to bring to room temperature) and pat dry with paper towels. Discard marinade. Drizzle 1/2 tbsp of oil on each side of the beef (1 tbsp in total). Heat the BBQ or a skillet on high heat. Cook beef to your liking. (Note 4) Remove beef onto a plate and cover loosely with foil. Return skillet to stove; still on high heat; and heat 1/2 tbsp oil. Add onions; sprinkle with salt and pepper; and cook until soft and charred. Remove onto serving plate. Heat remaining 1/2 tbsp oil in the skillet. Add bell pepper/capsicum; sprinkle with salt and pepper; and cook until charred. Remove onto plate. Slice beef thinly against the grain (Note 5). Serve with warmed tortillas and fixings of choice. (Note 6)
https://www.recipetineats.com/pico-de-gallo-authentic/, Cut the tomatoes in half and use a teaspoon to scoop out the seeds and watery centre. Cut into 1cm / 1/3″ dice. Combine with remaining ingredients. Set aside for 5 to 20 minutes. Serve as a topping or side for things like tacos; burritos; enchiladas; quesadillas and any Mexican dish! This can be made ahead up to 1 day. Leave out the lime juice and salt (otherwise the tomato juices will leech out); cover and refrigerate. Drain excess liquid; add lime juice and salt just before serving.
https://www.recipetineats.com/thai-red-curry-with-chicken-mango/, Heat oil in a skillet over medium high heat. Add garlic; ginger; chilli (if using) and onion and saute until the onion is starting to soften. Add chicken and cook until white all over but still raw inside. Add curry paste and saute for 2 minutes until fragrant. Add coconut milk and chicken broth. Bring to simmer; stirring to dissolve the curry paste into the liquid. Then add the mango; fish sauce and kaffir lime leaves. Turn heat down to medium and simmer for 12 - 15 minutes; stirring occasionally; until the sauce is thickened. Adjust saltiness using fish sauce. Serve over jasmine rice; garnished with coriander/cilantro; wedges of lime and slices of red chilli; if desired.
https://www.recipetineats.com/baked-macaroni-cheese-with-chicken-broccoli-one-pot/, Preheat oven to 180C/350F. Heat oil in a deep heavy based skillet or dutch oven over high heat. Add chicken and cook until just cooked - it's fine if it's still raw inside. Remove chicken into a bowl. (Note 2) Reduce heat to medium and melt butter. Add garlic and onion and saute for 5 minutes until onion is translucent. Add flour and cook for 1 minute. Pour in half the milk and whisk it in so the flour butter mixture melts. It should thicken quite quickly - around 30 seconds. Pour the remaining milk in; whisking constantly; then add the water; salt and pepper. Turn the heat up to medium high and cook; whisking occasionally; for around 3 to 5 minutes until you start seeing steam rising from the white sauce when you whisk it. Add the macaroni and chicken; stir; then top with broccoli. Place the lid on and bake for 20 minutes. Remove from the oven; switch oven to broiler/grill on high. Remove lid (Note 3); stir through cheese; then sprinkle over panko and parmesan. (Will still look bit watery at this stage). Place pot under the broiler/grill for 5 minutes; or until top is golden. Remove; then let it stand for 5 minutes before serving (sauce thickens quickly).
https://www.recipetineats.com/easy-chinese-honey-sesame-chicken/, Preheat oven to 200C/430F with shelf placed on the highest level. Spray baking tray with oil. Mix sesame paste and soy sauce in a bowl (to loosen it up; easier to coat chicken). Add chicken; salt and sesame seeds. Place flour in a separate bowl and coat chicken in flour; shaking off excess. Place chicken on baking tray. Bake for 12 minutes. Remove from oven. Flick to broiler/grill as high as it will go with shelf about 15cm/6" from the heat source. Turn chicken. Broiler/grill for 5 minutes until golden and quite crispy (Note 4); then remove. Meanwhile; mix together Sauce in one bowl and Cornstarch in another. Heat oil in a wok or skillet (I used a skillet) over medium heat. Add garlic and cook for 30 seconds until fragrant but not browned. Add Sauce and bring to bubble. Add Cornstarch and cook for 30 seconds until it thickens into a thick syrup. Remove the Sauce immediately from the stove and pour over the chicken. Toss chicken in Sauce then sprinkle over Sesame Seeds and Shallots/Scallions to serve. Serve with rice.
